source_dataset,target_split,class_name,original_file_name,new_file_name,new_file_path
dataset2,train,紫苑,60.jpg,d2_train_60.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_60.jpg
dataset2,train,紫苑,43.jpg,d2_train_43.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_43.jpg
dataset2,train,紫苑,38.jpg,d2_train_38.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_38.jpg
dataset2,train,紫苑,6.jpg,d2_train_6.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_6.jpg
dataset2,train,紫苑,50.jpg,d2_train_50.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_50.jpg
dataset2,train,紫苑,31.jpg,d2_train_31.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_31.jpg
dataset2,train,紫苑,45.jpg,d2_train_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\紫苑\d2_train_45.jpg
dataset2,val,紫苑,8.jpg,d2_val_8.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\紫苑\d2_val_8.jpg
dataset2,val,紫苑,54.jpg,d2_val_54.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\紫苑\d2_val_54.jpg
dataset2,val,紫苑,19.jpg,d2_val_19.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\紫苑\d2_val_19.jpg
dataset2,val,紫苑,2.jpg,d2_val_2.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\紫苑\d2_val_2.jpg
dataset2,val,紫苑,66.jpg,d2_val_66.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\紫苑\d2_val_66.jpg
dataset2,val,紫苑,49.jpg,d2_val_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\紫苑\d2_val_49.jpg
dataset2,external_test_dataset2_overlap,紫苑,42.jpg,d2_external_42.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_42.jpg
dataset2,external_test_dataset2_overlap,紫苑,33.jpg,d2_external_33.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_33.jpg
dataset2,external_test_dataset2_overlap,紫苑,4.jpg,d2_external_4.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_4.jpg
dataset2,external_test_dataset2_overlap,紫苑,23.jpg,d2_external_23.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_23.jpg
dataset2,external_test_dataset2_overlap,紫苑,18.jpg,d2_external_18.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_18.jpg
dataset2,external_test_dataset2_overlap,紫苑,34.jpg,d2_external_34.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_34.jpg
dataset2,external_test_dataset2_overlap,紫苑,30.jpg,d2_external_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_30.jpg
dataset2,external_test_dataset2_overlap,紫苑,3.jpg,d2_external_3.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_3.jpg
dataset2,external_test_dataset2_overlap,紫苑,26.jpg,d2_external_26.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_26.jpg
dataset2,external_test_dataset2_overlap,紫苑,9.jpg,d2_external_9.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_9.jpg
dataset2,external_test_dataset2_overlap,紫苑,55.jpg,d2_external_55.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_55.jpg
dataset2,external_test_dataset2_overlap,紫苑,47.jpg,d2_external_47.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_47.jpg
dataset2,external_test_dataset2_overlap,紫苑,14.jpg,d2_external_14.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_14.jpg
dataset2,external_test_dataset2_overlap,紫苑,12.jpg,d2_external_12.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\紫苑\d2_external_12.jpg
dataset2,train,草果,71.jpg,d2_train_71.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_71.jpg
dataset2,train,草果,40.jpg,d2_train_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_40.jpg
dataset2,train,草果,54.jpg,d2_train_54.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_54.jpg
dataset2,train,草果,24.jpg,d2_train_24.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_24.jpg
dataset2,train,草果,55.jpg,d2_train_55.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_55.jpg
dataset2,train,草果,9.jpg,d2_train_9.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_9.jpg
dataset2,train,草果,25.jpg,d2_train_25.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_25.jpg
dataset2,train,草果,39.jpg,d2_train_39.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_39.jpg
dataset2,train,草果,5.jpg,d2_train_5.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_5.jpg
dataset2,train,草果,106.jpg,d2_train_106.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_106.jpg
dataset2,train,草果,17.jpg,d2_train_17.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_17.jpg
dataset2,train,草果,80.jpg,d2_train_80.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_80.jpg
dataset2,train,草果,14.jpg,d2_train_14.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_14.jpg
dataset2,train,草果,91.jpg,d2_train_91.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_91.jpg
dataset2,train,草果,37.jpg,d2_train_37.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_37.jpg
dataset2,train,草果,35.jpg,d2_train_35.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_35.jpg
dataset2,train,草果,29.jpg,d2_train_29.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_29.jpg
dataset2,train,草果,76.jpg,d2_train_76.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_76.jpg
dataset2,train,草果,101.jpg,d2_train_101.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_101.jpg
dataset2,train,草果,12.jpg,d2_train_12.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_12.jpg
dataset2,train,草果,62.jpg,d2_train_62.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_62.jpg
dataset2,train,草果,30.jpg,d2_train_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_30.jpg
dataset2,train,草果,96.jpg,d2_train_96.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_96.jpg
dataset2,train,草果,100.jpg,d2_train_100.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_100.jpg
dataset2,train,草果,19.jpg,d2_train_19.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_19.jpg
dataset2,train,草果,7.jpg,d2_train_7.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_7.jpg
dataset2,train,草果,6.jpg,d2_train_6.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_6.jpg
dataset2,train,草果,108.jpg,d2_train_108.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_108.jpg
dataset2,train,草果,82.jpg,d2_train_82.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_82.jpg
dataset2,train,草果,95.jpg,d2_train_95.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_95.jpg
dataset2,train,草果,18.jpg,d2_train_18.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_18.jpg
dataset2,train,草果,10.jpg,d2_train_10.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_10.jpg
dataset2,train,草果,28.jpg,d2_train_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_28.jpg
dataset2,train,草果,69.jpg,d2_train_69.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_69.jpg
dataset2,train,草果,104.jpg,d2_train_104.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_104.jpg
dataset2,train,草果,85.jpg,d2_train_85.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_85.jpg
dataset2,train,草果,89.jpg,d2_train_89.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_89.jpg
dataset2,train,草果,97.jpg,d2_train_97.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_97.jpg
dataset2,train,草果,46.jpg,d2_train_46.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_46.jpg
dataset2,train,草果,57.jpg,d2_train_57.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_57.jpg
dataset2,train,草果,52.jpg,d2_train_52.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_52.jpg
dataset2,train,草果,53.jpg,d2_train_53.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_53.jpg
dataset2,train,草果,65.jpg,d2_train_65.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_65.jpg
dataset2,train,草果,66.jpg,d2_train_66.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_66.jpg
dataset2,train,草果,1.jpg,d2_train_1.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_1.jpg
dataset2,train,草果,45.jpg,d2_train_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_45.jpg
dataset2,train,草果,78.jpg,d2_train_78.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_78.jpg
dataset2,train,草果,21.jpg,d2_train_21.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_21.jpg
dataset2,train,草果,32.jpg,d2_train_32.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_32.jpg
dataset2,train,草果,67.jpg,d2_train_67.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_67.jpg
dataset2,train,草果,48.jpg,d2_train_48.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_48.jpg
dataset2,train,草果,64.jpg,d2_train_64.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_64.jpg
dataset2,train,草果,4.jpg,d2_train_4.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_4.jpg
dataset2,train,草果,13.jpg,d2_train_13.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_13.jpg
dataset2,train,草果,44.jpg,d2_train_44.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_44.jpg
dataset2,train,草果,107.jpg,d2_train_107.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_107.jpg
dataset2,train,草果,86.jpg,d2_train_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_86.jpg
dataset2,train,草果,94.jpg,d2_train_94.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_94.jpg
dataset2,train,草果,105.jpg,d2_train_105.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_105.jpg
dataset2,train,草果,47.jpg,d2_train_47.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_47.jpg
dataset2,train,草果,60.jpg,d2_train_60.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_60.jpg
dataset2,train,草果,50.jpg,d2_train_50.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_50.jpg
dataset2,train,草果,43.jpg,d2_train_43.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_43.jpg
dataset2,train,草果,92.jpg,d2_train_92.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_92.jpg
dataset2,train,草果,56.jpg,d2_train_56.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_56.jpg
dataset2,train,草果,98.jpg,d2_train_98.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_98.jpg
dataset2,train,草果,2.jpg,d2_train_2.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_2.jpg
dataset2,train,草果,31.jpg,d2_train_31.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_31.jpg
dataset2,train,草果,59.jpg,d2_train_59.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_59.jpg
dataset2,train,草果,61.jpg,d2_train_61.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_61.jpg
dataset2,train,草果,83.jpg,d2_train_83.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_83.jpg
dataset2,train,草果,63.jpg,d2_train_63.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_63.jpg
dataset2,train,草果,88.jpg,d2_train_88.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_88.jpg
dataset2,train,草果,23.jpg,d2_train_23.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_23.jpg
dataset2,train,草果,20.jpg,d2_train_20.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_20.jpg
dataset2,train,草果,49.jpg,d2_train_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\草果\d2_train_49.jpg
dataset2,val,草果,38.jpg,d2_val_38.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_38.jpg
dataset2,val,草果,34.jpg,d2_val_34.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_34.jpg
dataset2,val,草果,109.jpg,d2_val_109.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_109.jpg
dataset2,val,草果,15.jpg,d2_val_15.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_15.jpg
dataset2,val,草果,42.jpg,d2_val_42.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_42.jpg
dataset2,val,草果,68.jpg,d2_val_68.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_68.jpg
dataset2,val,草果,102.jpg,d2_val_102.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_102.jpg
dataset2,val,草果,51.jpg,d2_val_51.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_51.jpg
dataset2,val,草果,36.jpg,d2_val_36.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_36.jpg
dataset2,val,草果,103.jpg,d2_val_103.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\草果\d2_val_103.jpg
dataset2,external_test_dataset2_overlap,草果,75.jpg,d2_external_75.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_75.jpg
dataset2,external_test_dataset2_overlap,草果,81.jpg,d2_external_81.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_81.jpg
dataset2,external_test_dataset2_overlap,草果,11.jpg,d2_external_11.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_11.jpg
dataset2,external_test_dataset2_overlap,草果,73.jpg,d2_external_73.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_73.jpg
dataset2,external_test_dataset2_overlap,草果,16.jpg,d2_external_16.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_16.jpg
dataset2,external_test_dataset2_overlap,草果,8.jpg,d2_external_8.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_8.jpg
dataset2,external_test_dataset2_overlap,草果,77.jpg,d2_external_77.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_77.jpg
dataset2,external_test_dataset2_overlap,草果,84.jpg,d2_external_84.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_84.jpg
dataset2,external_test_dataset2_overlap,草果,79.jpg,d2_external_79.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_79.jpg
dataset2,external_test_dataset2_overlap,草果,3.jpg,d2_external_3.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_3.jpg
dataset2,external_test_dataset2_overlap,草果,72.jpg,d2_external_72.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_72.jpg
dataset2,external_test_dataset2_overlap,草果,22.jpg,d2_external_22.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_22.jpg
dataset2,external_test_dataset2_overlap,草果,74.jpg,d2_external_74.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_74.jpg
dataset2,external_test_dataset2_overlap,草果,26.jpg,d2_external_26.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_26.jpg
dataset2,external_test_dataset2_overlap,草果,41.jpg,d2_external_41.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_41.jpg
dataset2,external_test_dataset2_overlap,草果,99.jpg,d2_external_99.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_99.jpg
dataset2,external_test_dataset2_overlap,草果,27.jpg,d2_external_27.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_27.jpg
dataset2,external_test_dataset2_overlap,草果,93.jpg,d2_external_93.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_93.jpg
dataset2,external_test_dataset2_overlap,草果,90.jpg,d2_external_90.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_90.jpg
dataset2,external_test_dataset2_overlap,草果,33.jpg,d2_external_33.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_33.jpg
dataset2,external_test_dataset2_overlap,草果,58.jpg,d2_external_58.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_58.jpg
dataset2,external_test_dataset2_overlap,草果,87.jpg,d2_external_87.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_87.jpg
dataset2,external_test_dataset2_overlap,草果,70.jpg,d2_external_70.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\草果\d2_external_70.jpg
dataset2,train,薏苡仁,15.jpg,d2_train_15.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_15.jpg
dataset2,train,薏苡仁,45.jpg,d2_train_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_45.jpg
dataset2,train,薏苡仁,11.jpg,d2_train_11.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_11.jpg
dataset2,train,薏苡仁,28.jpg,d2_train_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_28.jpg
dataset2,train,薏苡仁,40.jpg,d2_train_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_40.jpg
dataset2,train,薏苡仁,39.jpg,d2_train_39.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_39.jpg
dataset2,train,薏苡仁,76.jpg,d2_train_76.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_76.jpg
dataset2,train,薏苡仁,74.jpg,d2_train_74.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_74.jpg
dataset2,train,薏苡仁,27.jpg,d2_train_27.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_27.jpg
dataset2,train,薏苡仁,63.jpg,d2_train_63.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_63.jpg
dataset2,train,薏苡仁,30.jpg,d2_train_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_30.jpg
dataset2,train,薏苡仁,53.jpg,d2_train_53.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_53.jpg
dataset2,train,薏苡仁,68.jpg,d2_train_68.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_68.jpg
dataset2,train,薏苡仁,49.jpg,d2_train_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_49.jpg
dataset2,train,薏苡仁,3.jpg,d2_train_3.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_3.jpg
dataset2,train,薏苡仁,65.jpg,d2_train_65.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_65.jpg
dataset2,train,薏苡仁,33.jpg,d2_train_33.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\薏苡仁\d2_train_33.jpg
